claim_id,policy_age_days,claim_amount,previous_claims,incident_severity,police_report,witness_present,policy_holder_age,policy_tenure_years,vehicle_age,fraud
CLM_002985,58,893.4881150834241,6,Moderate,0,1,32,1.9,1.1,1
CLM_002986,19,2694.81,0,Minor,0,0,62,4.5,0.3,0
CLM_002987,256,594.67,0,Severe,1,0,41,0.5,4.0,0
CLM_002988,462,921.93,0,Severe,0,0,40,6.4,8.6,0
CLM_002989,724,10718.73,0,Moderate,1,0,53,2.5,11.4,0
CLM_002990,72,4320.91,0,Moderate,1,1,37,4.1,4.0,0
CLM_002991,20,5829.647840079743,4,Minor,1,0,48,0.1,1.7,1
CLM_002992,35,32870.81296725286,2,Moderate,0,1,39,0.3,0.6,1
CLM_002993,184,6129.77,0,Minor,0,1,6,2.9,5.5,0
CLM_002994,51,26104.03,1,Minor,0,1,50,5.5,1.6,0
CLM_002995,731,1495.49,0,Moderate,0,0,48,6.2,9.3,0
CLM_002996,62,1564.85,1,Minor,0,1,50,3.5,4.6,0
CLM_002997,135,423.41,1,Severe,0,1,13,0.7,9.8,0
CLM_002998,42,3491.917660432385,0,Severe,0,0,24,0.7,4.2,1
CLM_002999,748,12672.06,0,Minor,1,0,62,6.4,7.4,0
CLM_003000,407,20951.83,2,Severe,0,1,46,0.4,1.7,0
CLM_003001,581,12587.48,0,Moderate,0,0,16,3.5,3.5,0
CLM_003002,105,202.09,0,Minor,0,1,46,2.3,0.1,0
CLM_003003,357,15134.28,0,Moderate,1,0,21,1.6,4.7,0
CLM_003004,309,189.09,0,Moderate,0,0,36,1.7,3.8,0
CLM_003005,652,11466.4,0,Moderate,0,0,48,8.7,7.0,0
CLM_003006,863,1716.98,0,Total Loss,0,0,48,5.9,6.5,0
CLM_003007,4,8550.97,1,Moderate,1,0,60,6.0,4.9,0
CLM_003008,3,893.3015443080956,5,Total Loss,0,0,51,1.6,0.3,1
CLM_003009,19,17270.44,0,Moderate,0,0,52,0.3,11.7,0
CLM_003010,290,331.14,1,Minor,0,0,39,18.4,0.1,0
CLM_003011,123,1093.7,1,Moderate,0,0,32,0.5,8.1,0
CLM_003012,5,1630.165595543218,3,Minor,0,1,45,2.2,3.3,1
CLM_003013,158,214.56,1,Moderate,0,0,60,0.9,8.5,0
CLM_003014,354,3435.07,0,Moderate,0,1,57,2.1,3.1,0
CLM_003015,148,44762.84,0,Moderate,0,1,41,1.1,5.2,0
CLM_003016,481,162813.04,0,Minor,1,0,44,6.8,2.3,0
CLM_003017,189,3448.63,1,Moderate,0,0,31,10.4,6.8,0
CLM_003018,38,35437.54071453415,3,Minor,0,1,62,1.6,1.5,1
CLM_003019,558,4222.33,0,Moderate,0,1,69,0.2,6.4,0
CLM_003020,122,6300.13,0,Severe,0,0,51,3.3,1.1,0
CLM_003021,206,1784.29,1,Total Loss,0,1,20,1.4,6.4,0
CLM_003022,422,3994.27,1,Minor,0,0,55,12.8,1.7,0
CLM_003023,1,13573.295484839584,3,Moderate,0,0,69,0.3,1.6,1
CLM_003024,21,1251.77,1,Moderate,0,0,28,0.4,8.3,0
CLM_003025,170,2653.83,0,Total Loss,0,0,57,3.6,8.4,0
CLM_003026,1055,2730.81,0,Moderate,0,1,42,4.3,5.9,0
CLM_003027,374,10296.97,0,Minor,0,1,63,1.9,12.9,0
CLM_003028,406,602.42,1,Moderate,0,1,27,1.0,0.8,0
CLM_003029,365,2759.17,0,Moderate,0,0,38,1.1,1.6,0
CLM_003030,80,52470.6,0,Severe,0,0,21,1.2,1.7,0
CLM_003031,197,17087.29,0,Severe,0,0,50,0.8,1.8,0
CLM_003032,12,38555.034443278775,6,Minor,0,0,53,5.7,2.0,1
CLM_003033,39,3092.23,0,Total Loss,0,0,50,0.2,6.0,0
CLM_003034,75,11798.575075460718,3,Minor,1,0,37,1.6,1.6,1
CLM_003035,118,13404.61,1,Total Loss,0,0,38,4.1,1.7,0
CLM_003036,206,30957.89,0,Severe,0,1,40,0.0,4.2,0
CLM_003037,1434,159.59,1,Moderate,0,1,58,6.3,1.1,0
CLM_003038,25,414.4,0,Severe,0,0,23,3.7,2.3,0
CLM_003039,266,21251.15,0,Minor,0,1,39,0.2,0.3,0
CLM_003040,25,5162.268081481447,1,Minor,0,0,22,6.8,15.2,1
CLM_003041,1288,1088.35,0,Minor,0,0,38,2.0,1.9,0
CLM_003042,43,454.3,0,Minor,0,1,44,3.2,9.5,0
CLM_003043,188,1296.57,0,Moderate,1,1,76,6.4,3.8,0
CLM_003044,488,363.74,0,Minor,0,0,34,6.4,1.3,0
CLM_003045,445,68640.73,1,Severe,0,0,60,1.6,1.1,0
CLM_003046,200,2882.31,1,Moderate,0,1,19,0.8,5.9,0
CLM_003047,155,2732.78,0,Moderate,0,0,45,0.9,16.7,0
CLM_003048,185,7202.01,1,Moderate,0,0,45,4.4,1.0,0
CLM_003049,72,36421.78537753304,3,Minor,0,1,56,8.0,0.6,1
CLM_003050,83,12318.19,1,Minor,0,0,36,0.2,2.4,0
CLM_003051,240,14919.63,0,Minor,1,0,33,0.0,2.5,0
CLM_003052,114,1157.17,0,Severe,1,0,13,5.2,8.2,0
CLM_003053,123,1906.83,1,Moderate,1,1,49,1.5,3.2,0
CLM_003054,390,9447.9,0,Minor,1,1,35,1.0,0.3,0
CLM_003055,1262,1351.43,0,Severe,0,0,60,0.6,12.7,0
CLM_003056,337,2958.21,0,Minor,0,0,52,1.3,2.3,0
CLM_003057,11,8156.909887185102,1,Moderate,1,0,62,10.7,5.5,1
CLM_003058,28,9679.62,0,Moderate,1,0,31,11.3,5.5,0
CLM_003059,1103,207.16,0,Severe,0,0,48,1.2,0.3,0
CLM_003060,30,13934.398281424787,1,Total Loss,0,0,47,9.9,0.0,1
CLM_003061,10,5981.446861214606,2,Severe,0,0,37,1.1,0.5,1
CLM_003062,333,8614.37,1,Moderate,1,1,63,5.8,15.7,0
CLM_003063,356,9560.52,0,Minor,1,0,56,0.7,7.9,0
CLM_003064,381,33252.08,0,Severe,0,0,75,5.3,0.7,0
CLM_003065,113,22701.37,2,Moderate,0,0,55,1.3,4.8,0
CLM_003066,5,22468.23,0,Minor,0,1,73,0.7,4.7,0
CLM_003067,3,63593.04544148028,6,Severe,1,0,72,8.2,0.0,1
CLM_003068,105,4615.01,0,Minor,0,0,37,0.7,2.8,0
CLM_003069,411,3128.4,0,Minor,0,1,22,14.4,6.2,0
CLM_003070,447,11039.4,2,Total Loss,0,1,70,0.3,1.0,0
CLM_003071,343,8938.49,1,Moderate,0,1,55,0.0,9.5,0
CLM_003072,136,1875.07,0,Minor,1,0,52,6.1,5.4,0
CLM_003073,140,16067.884370081953,1,Severe,1,0,38,2.7,0.0,1
CLM_003074,332,2828.09,1,Severe,0,1,50,1.6,9.7,0
CLM_003075,5,1777.2592245819933,1,Minor,1,0,60,0.3,0.1,1
CLM_003076,1070,20654.55,0,Moderate,0,0,54,2.6,10.9,0
CLM_003077,40,3238.28,0,Severe,0,1,35,1.5,2.0,0
CLM_003078,6,136878.45852933367,1,Minor,0,1,68,2.0,6.0,1
CLM_003079,1056,260.28,1,Moderate,1,1,46,3.0,7.7,0
CLM_003080,486,1293.14,0,Minor,1,1,55,3.1,1.7,0
CLM_003081,783,3130.53,0,Severe,0,1,57,9.7,2.2,0
CLM_003082,82,16416.98,0,Severe,1,1,76,3.2,3.6,0
CLM_003083,323,5427.34,0,Minor,0,0,51,1.2,4.4,0
CLM_003084,440,4749.09,0,Severe,0,1,44,1.2,1.7,0
CLM_003085,55,1108.1108994117383,2,Severe,1,0,73,1.9,24.4,1
CLM_003086,191,525.62,0,Minor,1,0,61,0.9,6.7,0
CLM_003087,5,4835.58,0,Moderate,0,0,49,1.4,1.6,0
CLM_003088,319,385.23,0,Minor,0,0,48,5.5,5.1,0
CLM_003089,106,1342.36,0,Total Loss,0,0,15,5.9,2.9,0
CLM_003090,218,6319.38,0,Moderate,0,0,43,3.0,9.8,0
CLM_003091,1153,683.01,0,Moderate,0,0,23,2.6,2.0,0
CLM_003092,185,33124.68,1,Moderate,0,0,4,1.7,1.0,0
CLM_003093,668,18693.0,2,Moderate,0,0,36,3.0,0.2,0
CLM_003094,76,282.27,0,Severe,0,0,24,4.9,20.8,0
CLM_003095,407,736.16,0,Moderate,0,0,39,4.0,2.2,0
CLM_003096,1376,96.67,0,Total Loss,0,1,49,0.1,1.2,0
CLM_003097,39,921.6,2,Moderate,0,0,52,3.9,3.4,0
CLM_003098,3,9410.51,0,Minor,1,0,43,3.8,1.7,0
CLM_003099,207,1602.24,0,Total Loss,0,0,25,0.3,1.3,0
CLM_003100,48,10200.1560217691,6,Moderate,1,1,43,0.5,4.8,1
CLM_003101,114,628.3257345820351,3,Moderate,0,1,29,4.7,0.4,1
CLM_003102,897,9867.12,0,Total Loss,0,0,66,2.5,3.6,0
CLM_003103,207,1296.39,1,Minor,1,1,42,5.2,2.5,0
CLM_003104,109,3035.87,0,Moderate,0,1,27,0.6,3.8,0
CLM_003105,208,2593.3,0,Minor,0,1,29,0.1,1.9,0
CLM_003106,469,442.6,0,Moderate,0,0,45,0.5,4.2,0
CLM_003107,3,528.67,2,Severe,0,1,45,1.8,0.4,0
CLM_003108,324,12729.68,1,Total Loss,0,0,42,2.2,2.4,0
CLM_003109,346,5423.45,1,Moderate,1,1,59,5.8,1.4,0
CLM_003110,370,14401.3,0,Severe,1,1,30,3.8,2.9,0
CLM_003111,101,4851.23,1,Total Loss,0,1,60,13.9,2.5,0
CLM_003112,456,3694.08,0,Moderate,0,0,43,0.2,5.0,0
CLM_003113,34,223.85,1,Minor,1,1,57,0.4,5.0,0
CLM_003114,81,1987.14,1,Moderate,0,0,35,0.3,2.7,0
CLM_003115,766,2860.99,0,Total Loss,0,0,56,2.3,1.0,0
CLM_003116,489,55807.35,0,Total Loss,0,0,32,0.9,4.4,0
CLM_003117,5,8353.49,1,Moderate,0,1,69,3.5,17.0,0
CLM_003118,104,29854.53,1,Severe,1,0,43,0.4,1.0,0
CLM_003119,88,7304.94,1,Minor,1,0,38,0.3,0.4,0
CLM_003120,2,1560.9505339619952,3,Minor,0,0,27,1.8,1.5,1
CLM_003121,2,8044.9944969985245,1,Total Loss,0,1,47,1.4,2.7,1
CLM_003122,23,4248.56,0,Minor,1,1,42,5.3,1.8,0
CLM_003123,224,728.7,1,Minor,0,1,24,5.5,9.0,0
CLM_003124,481,1674.75,1,Moderate,0,0,33,0.4,3.4,0
CLM_003125,17,6066.2290841252825,4,Moderate,0,1,15,5.0,1.4,1
CLM_003126,26,65672.31085872198,4,Moderate,1,1,28,2.5,15.0,1
CLM_003127,30,131.48,0,Minor,0,1,43,2.1,0.7,0
CLM_003128,1104,18191.83,1,Total Loss,1,1,50,0.3,0.7,0
CLM_003129,665,731.29,0,Total Loss,0,1,40,4.0,1.4,0
CLM_003130,596,380.65,0,Minor,0,1,52,0.2,0.4,0
CLM_003131,632,17499.25,0,Moderate,1,0,30,1.0,7.0,0
CLM_003132,985,8936.03,0,Severe,1,0,51,0.3,1.9,0
CLM_003133,286,19570.49,0,Moderate,0,1,43,2.3,6.5,0
CLM_003134,81,9907.56,0,Minor,0,0,41,3.1,7.2,0
CLM_003135,350,65497.52,0,Moderate,1,1,44,6.6,1.4,0
CLM_003136,1,11316.045126468483,5,Minor,0,0,36,4.0,3.7,1
CLM_003137,488,2357.33,0,Minor,0,0,21,9.7,3.7,0
CLM_003138,269,4986.0,4,Moderate,0,0,29,4.3,10.3,0
CLM_003139,25,19248.79,1,Moderate,0,1,23,1.1,0.1,0
CLM_003140,5,2741.7321166577476,3,Severe,0,1,41,2.4,1.9,1
CLM_003141,925,1121.21,1,Severe,0,0,55,1.8,10.7,0
CLM_003142,320,1875.37,1,Minor,0,0,67,2.5,1.4,0
CLM_003143,282,126.87,0,Severe,1,0,38,2.5,0.7,0
CLM_003144,36,6209.873598993549,5,Minor,0,0,42,3.6,4.3,1
CLM_003145,167,176.06,0,Moderate,1,0,73,0.3,1.8,0
CLM_003146,823,3227.91,1,Severe,0,1,38,4.1,3.1,0
CLM_003147,400,10915.45,1,Moderate,0,1,35,0.5,8.6,0
CLM_003148,565,1457.8,0,Moderate,0,0,43,0.1,3.7,0
CLM_003149,221,36889.19,1,Moderate,1,0,38,2.2,3.6,0
CLM_003150,363,333.37,0,Total Loss,1,1,34,2.6,1.6,0
CLM_003151,104,17798.88,0,Moderate,1,1,23,0.1,7.9,0
CLM_003152,446,8206.7,1,Severe,0,1,68,2.2,6.7,0
CLM_003153,203,227.23,1,Total Loss,0,0,53,2.3,1.3,0
CLM_003154,33,398743.08557884453,2,Severe,0,0,69,0.2,1.9,1
CLM_003155,382,2709.13,0,Moderate,0,0,59,3.7,7.8,0
CLM_003156,1004,799.33,0,Minor,0,1,45,0.7,2.2,0
CLM_003157,2,980.1625297836645,4,Minor,0,1,19,4.7,2.6,1
CLM_003158,635,2143.02,0,Moderate,0,0,31,1.1,2.3,0
CLM_003159,126,2462.39,1,Severe,1,1,39,1.9,0.9,0
CLM_003160,214,3477.15,2,Moderate,1,0,30,6.7,2.1,0
CLM_003161,8,1907.04,1,Total Loss,0,1,17,4.9,8.1,0
CLM_003162,130,7706.64,0,Minor,1,0,31,4.6,3.4,0
CLM_003163,254,1666.62,0,Severe,0,0,42,0.5,3.1,0
CLM_003164,21,163.62,0,Moderate,1,0,68,0.1,0.9,0
CLM_003165,246,2382.62,0,Moderate,0,0,34,2.8,1.0,0
CLM_003166,955,85.52,0,Severe,0,1,54,1.6,0.2,0
CLM_003167,40,5067.77,0,Minor,0,0,30,7.2,0.1,0
CLM_003168,527,686.12,1,Minor,1,1,41,1.3,3.3,0
CLM_003169,192,3808.69,0,Moderate,1,0,44,1.6,2.6,0
CLM_003170,388,21399.28,0,Moderate,0,0,69,2.2,1.6,0
CLM_003171,80,1349.3205585299204,4,Severe,0,1,4,4.8,23.0,1
CLM_003172,63,14645.44,0,Total Loss,0,1,32,0.9,2.5,0
CLM_003173,63,1556.07,0,Minor,1,0,48,8.5,7.8,0
CLM_003174,26,41348.53,3,Moderate,0,1,51,2.3,1.2,0
CLM_003175,74,1723.77,0,Moderate,0,1,27,5.5,1.4,0
CLM_003176,398,844.94,0,Total Loss,0,0,44,2.2,4.2,0
CLM_003177,8,23084.04737204788,2,Total Loss,0,1,45,4.4,0.0,1
CLM_003178,614,1550.47,0,Severe,0,0,67,0.2,0.1,0
CLM_003179,421,843.72,0,Moderate,0,0,48,4.8,0.8,0
CLM_003180,42,1455.7,0,Minor,0,1,42,2.2,1.3,0
CLM_003181,124,2788.03,3,Minor,0,0,34,1.8,3.8,0
CLM_003182,135,22320.71,1,Moderate,1,0,54,0.4,5.8,0
CLM_003183,104,163.84,1,Severe,0,0,41,4.1,1.9,0
CLM_003184,264,3085.97,0,Moderate,0,1,36,0.4,1.4,0
CLM_003185,279,7611.04,1,Severe,0,1,30,0.6,8.7,0
CLM_003186,161,3984.52,2,Moderate,0,0,40,0.4,0.9,0
CLM_003187,159,21264.57,0,Severe,1,1,55,0.0,5.7,0
CLM_003188,643,2666.39,0,Minor,1,0,37,3.3,13.4,0
CLM_003189,568,2260.12,1,Minor,0,1,45,0.9,1.3,0
CLM_003190,134,7248.1,0,Minor,0,1,36,0.5,0.5,0
CLM_003191,894,3459.82,0,Severe,1,1,47,1.2,19.5,0
CLM_003192,1114,1659.69,0,Minor,1,0,46,2.1,1.6,0
CLM_003193,65,15100.115450957492,2,Severe,0,1,33,2.1,1.6,1
CLM_003194,159,1120.14,0,Minor,0,0,57,1.4,3.3,0
CLM_003195,257,1191.82,1,Moderate,0,1,23,2.0,1.3,0
CLM_003196,1033,1350.2,0,Total Loss,0,0,62,1.7,24.7,0
CLM_003197,762,22688.28,0,Moderate,1,0,49,5.2,0.2,0
CLM_003198,39,23.77,0,Minor,0,0,53,0.1,3.0,0
CLM_003199,76,10780.527560676182,2,Minor,0,0,20,6.1,4.0,1
CLM_003200,294,3138.21,4,Total Loss,0,0,44,0.8,3.1,0
CLM_003201,255,239.53,0,Moderate,0,1,68,3.8,3.7,0
CLM_003202,78,4743.78,0,Moderate,0,0,42,1.6,21.9,0
CLM_003203,714,6085.28,1,Moderate,0,0,46,1.0,10.5,0
CLM_003204,412,7218.91,0,Minor,1,0,27,2.9,1.8,0
CLM_003205,664,55.83,0,Minor,0,1,23,4.4,4.0,0
CLM_003206,20,64775.31166025026,2,Moderate,0,0,48,1.8,0.0,1
CLM_003207,15,2398.3056466900625,2,Severe,0,0,34,1.9,2.6,1
CLM_003208,211,8348.62,1,Minor,0,0,36,0.2,0.9,0
CLM_003209,344,9059.88,1,Severe,0,1,45,7.7,6.2,0
CLM_003210,63,800.27,3,Severe,0,0,55,5.6,1.2,0
CLM_003211,408,8027.99,0,Total Loss,1,0,52,1.5,6.9,0
CLM_003212,72,1671.97,0,Minor,0,1,46,4.3,1.9,0
CLM_003213,432,133.34,0,Minor,1,0,58,1.1,13.0,0
CLM_003214,95,17181.92,1,Severe,0,0,60,3.9,2.9,0
CLM_003215,45,932.09,0,Minor,0,0,43,2.2,9.1,0
CLM_003216,9,2004.8051503052593,1,Minor,0,1,70,1.9,4.9,1
CLM_003217,0,1628.48,0,Severe,0,0,28,0.2,18.9,0
CLM_003218,462,4484.38,2,Minor,0,0,22,10.1,6.8,0
CLM_003219,481,2735.57,0,Moderate,0,0,65,5.4,6.5,0
CLM_003220,264,6782.5,1,Moderate,0,1,34,4.7,1.5,0
CLM_003221,64,399.72,0,Severe,0,0,4,1.1,3.5,0
CLM_003222,49,2208.3901080116566,4,Minor,0,0,40,1.0,1.7,1
CLM_003223,7,2504.9,0,Severe,1,1,63,2.6,0.1,0
CLM_003224,66,51371.09,0,Moderate,1,1,40,5.6,6.2,0
CLM_003225,808,2513.12,0,Moderate,0,1,18,8.2,1.3,0
CLM_003226,100,15181.51,0,Minor,0,0,40,0.9,2.5,0
CLM_003227,159,3158.44,0,Minor,0,0,42,2.8,1.7,0
CLM_003228,40,1443.05,0,Moderate,0,0,39,3.9,1.1,0
CLM_003229,91,2058.87,0,Moderate,1,1,34,0.8,0.3,0
CLM_003230,267,2315.48,0,Total Loss,0,1,34,1.6,2.1,0
CLM_003231,6,14096.391311846344,1,Moderate,0,1,55,0.6,0.4,1
CLM_003232,102,23433.38,0,Moderate,1,0,36,3.6,3.9,0
CLM_003233,21,5112.9,1,Moderate,1,1,47,6.0,0.1,0
CLM_003234,181,17687.55,0,Severe,1,1,47,6.3,14.1,0
CLM_003235,97,701.22,1,Moderate,1,1,35,3.3,17.0,0
CLM_003236,90,1600.47,1,Minor,1,1,33,1.3,1.8,0
CLM_003237,1173,1005.81,1,Severe,0,1,46,3.2,1.5,0
CLM_003238,349,4777.47,1,Moderate,0,0,20,6.0,0.6,0
CLM_003239,29,3405.411743684067,4,Moderate,1,0,74,2.9,11.8,1
CLM_003240,196,8907.59,0,Moderate,0,0,36,1.6,4.4,0
CLM_003241,204,737.67,0,Severe,1,0,39,7.6,4.7,0
CLM_003242,284,3179.71,0,Minor,0,0,56,5.4,11.3,0
CLM_003243,435,8352.26,0,Minor,0,0,42,6.4,12.1,0
CLM_003244,442,134.56,2,Severe,0,1,38,7.0,8.8,0
CLM_003245,68,71857.98,0,Minor,0,0,24,1.5,7.4,0
CLM_003246,25,3181.6356957621683,2,Severe,0,0,46,5.9,10.5,1
CLM_003247,8,266.6667998426424,3,Minor,0,0,36,2.5,10.4,1
CLM_003248,746,3778.72,2,Minor,0,0,76,0.1,2.3,0
CLM_003249,122,6007.6499181401405,4,Minor,0,0,41,3.0,18.1,1
CLM_003250,277,2636.37,0,Moderate,0,1,10,1.9,6.2,0
CLM_003251,44,13184.36,1,Moderate,1,0,59,1.0,2.3,0
CLM_003252,339,9146.87,1,Minor,0,0,29,10.6,2.9,0
CLM_003253,45,4660.2,1,Minor,1,0,46,0.2,5.8,0
CLM_003254,150,5856.07,1,Total Loss,1,1,66,8.7,2.2,0
CLM_003255,56,2549.02,1,Moderate,1,1,40,0.5,8.8,0
CLM_003256,429,42754.78,0,Severe,0,0,41,1.4,0.8,0
CLM_003257,56,514.7671332547338,5,Total Loss,0,1,59,1.6,11.9,1
CLM_003258,181,3675.62,1,Total Loss,0,1,66,3.9,1.8,0
CLM_003259,824,3286.36,1,Severe,1,0,42,0.7,0.8,0
CLM_003260,0,16815.039395015945,2,Minor,0,0,75,12.8,9.8,1
CLM_003261,258,840.69,0,Total Loss,1,0,18,4.1,1.4,0
CLM_003262,198,218.0,0,Severe,1,0,31,4.7,9.3,0
CLM_003263,6,3771.52,0,Severe,0,1,37,0.3,1.8,0
CLM_003264,574,4545.29,1,Minor,0,0,60,1.9,13.6,0
CLM_003265,26,27844.73,2,Total Loss,0,0,48,8.7,1.2,0
CLM_003266,234,443.39,1,Severe,1,0,34,0.9,0.4,0
CLM_003267,16,32103.548367859377,4,Severe,0,0,28,0.5,13.8,1
CLM_003268,361,103893.49,0,Minor,0,1,22,2.0,0.9,0
CLM_003269,425,1691.47,0,Minor,0,0,52,8.0,14.4,0
CLM_003270,106,429.91,1,Total Loss,0,0,39,2.0,8.7,0
CLM_003271,3,1618.96,1,Moderate,1,1,60,1.6,0.4,0
CLM_003272,13,7658.938831472829,1,Minor,0,0,23,3.2,2.9,1
CLM_003273,280,6944.34,0,Severe,1,0,51,8.3,0.4,0
CLM_003274,660,1227.71,1,Minor,0,0,44,0.2,2.0,0
CLM_003275,628,30723.95,1,Moderate,1,0,35,0.5,2.2,0
CLM_003276,676,560.15,0,Minor,0,0,36,0.4,4.6,0
CLM_003277,242,219.46,1,Minor,0,0,46,0.3,18.6,0
CLM_003278,148,15678.81,1,Minor,1,0,44,1.1,0.9,0
CLM_003279,572,98.3,0,Minor,0,0,31,0.8,2.0,0
CLM_003280,219,2194.71,0,Minor,0,0,52,2.4,4.4,0
CLM_003281,73,320142.57,0,Moderate,0,1,63,1.2,0.9,0
CLM_003282,64,5200.431776089661,1,Total Loss,1,0,41,1.6,6.2,1
CLM_003283,9,1266.779997698661,2,Moderate,0,1,53,8.5,2.6,1
CLM_003284,229,2735.05,0,Minor,0,1,42,0.5,14.9,0
CLM_003285,28,2762.24,1,Minor,0,0,81,1.5,5.0,0
CLM_003286,179,3793.24,0,Severe,0,1,45,0.9,2.3,0
CLM_003287,593,8049.74,0,Total Loss,0,1,55,2.4,6.4,0
CLM_003288,194,1418.7258663741231,2,Minor,0,0,62,4.0,9.1,1
CLM_003289,83,37470.98,0,Minor,1,1,35,5.1,8.1,0
CLM_003290,25,4305.6,0,Moderate,0,0,55,2.2,1.5,0
CLM_003291,765,8867.88,0,Severe,1,0,57,5.8,2.7,0
CLM_003292,180,1161.86,2,Moderate,0,1,51,4.6,3.0,0
CLM_003293,284,20528.58,0,Moderate,0,0,56,0.5,2.5,0
CLM_003294,6,5576.998013662003,5,Severe,1,1,35,0.8,1.9,1
CLM_003295,25,4520.28,2,Total Loss,0,1,77,3.3,7.0,0
CLM_003296,8,1774.9479064420584,1,Minor,1,1,9,11.0,0.1,1
CLM_003297,32,1921.436931561017,3,Total Loss,0,0,32,1.4,1.7,1
CLM_003298,171,8369.15,1,Minor,1,1,24,0.8,0.8,0
CLM_003299,594,1532.4,0,Severe,0,0,70,6.1,0.7,0
CLM_003300,207,828.21,2,Moderate,1,0,43,0.7,1.6,0
CLM_003301,5,2774.162625710746,2,Moderate,0,0,30,3.6,7.2,1
CLM_003302,298,8505.17,0,Moderate,0,1,35,0.1,17.4,0
CLM_003303,141,1160.31,0,Minor,0,0,22,0.1,3.6,0
CLM_003304,90,2498.68,0,Minor,0,0,54,1.8,2.1,0
CLM_003305,157,3048.92,1,Moderate,0,0,55,3.2,8.8,0
CLM_003306,170,168.0,2,Moderate,0,0,49,0.5,0.3,0
CLM_003307,25,328.1,0,Minor,1,1,34,4.3,0.5,0
CLM_003308,168,4936.52,2,Total Loss,1,0,67,0.4,2.1,0
CLM_003309,227,986.79,0,Minor,1,0,56,2.3,3.0,0
CLM_003310,468,14546.23,0,Moderate,0,1,18,1.1,8.0,0
CLM_003311,65,19552.747784346335,3,Minor,0,0,42,4.2,13.0,1
CLM_003312,450,8767.03,0,Moderate,0,1,27,4.9,3.8,0
CLM_003313,3,45691.05,2,Minor,0,0,67,0.2,3.4,0
CLM_003314,3,5453.4054165037405,6,Moderate,1,0,38,0.6,1.2,1
CLM_003315,122,20107.646625072353,3,Minor,0,0,24,6.7,3.0,1
CLM_003316,241,1240.66,1,Minor,1,0,42,1.6,12.9,0
CLM_003317,1,118013.57,1,Severe,1,1,68,1.9,2.5,0
CLM_003318,595,58422.16,1,Moderate,0,0,57,0.6,1.2,0
CLM_003319,62,6714.51884389443,2,Minor,0,1,37,15.8,2.1,1
CLM_003320,290,5323.46,1,Minor,0,0,42,7.7,3.6,0
CLM_003321,25,22901.24,0,Severe,0,0,59,0.0,4.6,0
CLM_003322,54,5089.776239457112,3,Minor,0,1,65,2.4,2.8,1
CLM_003323,319,1113.28,0,Total Loss,1,1,21,6.2,7.1,0
CLM_003324,555,11058.83,0,Moderate,0,1,47,1.7,4.4,0
CLM_003325,15,8407.439921542149,3,Minor,1,1,39,1.7,5.5,1
CLM_003326,592,3922.53,0,Severe,1,0,37,1.4,9.9,0
CLM_003327,266,852.86,0,Severe,0,1,65,0.1,10.0,0
CLM_003328,21,437.1556077459415,1,Minor,1,0,24,4.7,1.1,1
CLM_003329,405,4248.04,0,Moderate,0,0,57,1.8,4.9,0
CLM_003330,353,11584.73,0,Moderate,1,1,10,2.3,6.3,0
CLM_003331,494,2124.5,1,Total Loss,0,0,34,0.9,0.8,0
CLM_003332,67,25710.23,0,Moderate,1,1,45,4.6,9.3,0
CLM_003333,79,1037.04,3,Minor,0,0,25,4.7,1.0,0
CLM_003334,807,612.74,1,Minor,0,0,78,2.4,8.0,0
CLM_003335,505,2695.0,0,Minor,1,0,34,7.0,0.9,0
CLM_003336,871,2633.61,0,Minor,0,0,33,0.4,6.8,0
CLM_003337,518,9461.19,2,Minor,0,0,34,4.6,0.8,0
CLM_003338,331,932.21,1,Moderate,0,0,53,2.5,2.4,0
CLM_003339,387,23205.42,1,Minor,1,1,58,0.8,0.8,0
CLM_003340,802,56975.43,1,Minor,0,0,38,0.4,1.6,0
CLM_003341,18,8049.119966617202,2,Moderate,0,0,49,1.1,20.8,1
CLM_003342,365,19429.85,0,Minor,0,1,50,5.8,0.6,0
CLM_003343,62,611.1,0,Minor,0,1,23,4.6,2.6,0
CLM_003344,234,14955.47,0,Minor,0,0,43,3.1,5.6,0
CLM_003345,459,14341.53,1,Minor,1,1,35,0.3,0.5,0
CLM_003346,115,10885.16,1,Severe,0,0,21,9.3,0.6,0
CLM_003347,82,2912.17,0,Moderate,0,0,48,1.1,0.8,0
CLM_003348,137,35.47,0,Minor,0,1,60,2.8,5.2,0
CLM_003349,100,1138.43,0,Minor,1,1,45,4.9,12.0,0
CLM_003350,131,2471.079426436175,0,Minor,0,0,6,0.4,8.7,1
CLM_003351,201,687.19,0,Moderate,0,0,38,3.2,20.4,0
CLM_003352,870,3580.88,0,Moderate,1,0,31,0.1,4.3,0
CLM_003353,258,1590.1,1,Moderate,0,0,71,0.3,16.3,0
CLM_003354,75,865.3,1,Minor,0,1,39,3.9,1.8,0
CLM_003355,29,608.99,1,Minor,0,0,20,0.5,2.7,0
CLM_003356,434,1019.16,0,Severe,1,0,44,1.8,2.5,0
CLM_003357,176,16030.51,0,Severe,0,0,54,0.9,0.2,0
CLM_003358,629,1105.95,1,Total Loss,1,1,46,1.6,8.9,0
CLM_003359,393,1376.9,0,Minor,0,0,32,0.2,0.1,0
CLM_003360,1,3676.6018240270273,3,Severe,1,1,38,4.2,6.5,1
